ID,Y
tr13600,0
tr13601,0
tr13602,0
tr13603,0
tr13604,0
tr13605,0
tr13606,0
tr13607,0
tr13608,0
tr13609,0
tr13610,0
tr13611,0
tr13612,0
tr13613,0
tr13614,0
tr13615,0
tr13616,0
tr13617,0
tr13618,0
tr13619,0
tr13620,0
tr13621,0
tr13622,0
tr13623,0
tr13624,0
tr13625,0
tr13626,0
tr13627,0
tr13628,0
tr13629,0
tr13630,0
tr13631,1
tr13632,0
tr13633,0
tr13634,0
tr13635,0
tr13636,0
tr13637,0
tr13638,0
tr13639,0
tr13640,0
tr13641,0
tr13642,0
tr13643,0
tr13644,0
tr13645,0
tr13646,0
tr13647,1
tr13648,0
tr13649,0
tr13650,0
tr13651,0
tr13652,0
tr13653,0
tr13654,0
tr13655,0
tr13656,0
tr13657,0
tr13658,0
tr13659,0
tr13660,0
tr13661,0
tr13662,0
tr13663,0
tr13664,0
tr13665,0
tr13666,0
tr13667,0
tr13668,0
tr13669,0
tr13670,0
tr13671,0
tr13672,0
tr13673,0
tr13674,0
tr13675,0
tr13676,0
tr13677,0
tr13678,0
tr13679,0
tr13680,0
tr13681,0
tr13682,0
tr13683,0
tr13684,0
tr13685,0
tr13686,0
tr13687,0
tr13688,0
tr13689,0
tr13690,0
tr13691,0
tr13692,0
tr13693,0
tr13694,0
tr13695,0
tr13696,0
tr13697,0
tr13698,0
tr13699,0
tr13700,1
tr13701,0
tr13702,0
tr13703,1
tr13704,0
tr13705,0
tr13706,0
tr13707,0
tr13708,0
tr13709,0
tr13710,0
tr13711,0
tr13712,0
tr13713,0
tr13714,0
tr13715,0
tr13716,0
tr13717,0
tr13718,0
tr13719,0
tr13720,0
tr13721,0
tr13722,0
tr13723,0
tr13724,0
tr13725,0
tr13726,0
tr13727,0
tr13728,0
tr13729,0
tr13730,0
tr13731,0
tr13732,0
tr13733,0
tr13734,0
tr13735,0
tr13736,0
tr13737,0
tr13738,0
tr13739,0
tr13740,0
tr13741,0
tr13742,0
tr13743,0
tr13744,0
tr13745,1
tr13746,0
tr13747,1
tr13748,0
tr13749,0
tr13750,0
tr13751,0
tr13752,0
tr13753,0
tr13754,1
tr13755,0
tr13756,0
tr13757,0
tr13758,0
tr13759,0
tr13760,0
tr13761,0
tr13762,0
tr13763,0
tr13764,0
tr13765,0
tr13766,0
tr13767,0
tr13768,0
tr13769,0
tr13770,0
tr13771,0
tr13772,0
tr13773,0
tr13774,0
tr13775,0
tr13776,0
tr13777,0
tr13778,0
tr13779,0
tr13780,0
tr13781,0
tr13782,0
tr13783,0
tr13784,0
tr13785,0
tr13786,0
tr13787,0
tr13788,0
tr13789,0
tr13790,0
tr13791,0
tr13792,0
tr13793,0
tr13794,0
tr13795,0
tr13796,0
tr13797,0
tr13798,0
tr13799,0
tr13800,0
tr13801,0
tr13802,0
tr13803,0
tr13804,0
tr13805,0
tr13806,0
tr13807,0
tr13808,0
tr13809,0
tr13810,0
tr13811,0
tr13812,0
tr13813,0
tr13814,0
tr13815,0
tr13816,0
tr13817,0
tr13818,0
tr13819,0
tr13820,0
tr13821,0
tr13822,1
tr13823,0
tr13824,0
tr13825,0
tr13826,0
tr13827,0
tr13828,0
tr13829,0
tr13830,0
tr13831,0
tr13832,0
tr13833,0
tr13834,0
tr13835,0
tr13836,0
tr13837,0
tr13838,0
tr13839,0
tr13840,0
tr13841,0
tr13842,0
tr13843,0
tr13844,0
tr13845,0
tr13846,0
tr13847,0
tr13848,0
tr13849,0
tr13850,0
tr13851,0
tr13852,0
tr13853,0
tr13854,0
tr13855,0
tr13856,0
tr13857,0
tr13858,0
tr13859,0
tr13860,0
tr13861,0
tr13862,0
tr13863,0
tr13864,0
tr13865,0
tr13866,0
tr13867,0
tr13868,0
tr13869,0
tr13870,0
tr13871,0
tr13872,0
tr13873,0
tr13874,0
tr13875,0
tr13876,0
tr13877,0
tr13878,0
tr13879,0
tr13880,0
tr13881,0
tr13882,0
tr13883,0
tr13884,0
tr13885,1
tr13886,0
tr13887,0
tr13888,0
tr13889,0
tr13890,0
tr13891,0
tr13892,0
tr13893,0
tr13894,0
tr13895,0
tr13896,0
tr13897,0
tr13898,0
tr13899,0
tr13900,0
tr13901,0
tr13902,0
tr13903,0
tr13904,0
tr13905,0
tr13906,0
tr13907,0
tr13908,0
tr13909,0
tr13910,0
tr13911,0
tr13912,0
tr13913,0
tr13914,0
tr13915,0
tr13916,1
tr13917,0
tr13918,0
tr13919,0
tr13920,0
tr13921,0
tr13922,0
tr13923,0
tr13924,1
tr13925,0
tr13926,0
tr13927,0
tr13928,0
tr13929,1
tr13930,0
tr13931,0
tr13932,0
tr13933,0
tr13934,0
tr13935,0
tr13936,0
tr13937,0
tr13938,0
tr13939,0
tr13940,0
tr13941,0
tr13942,0
tr13943,0
tr13944,0
tr13945,0
tr13946,0
tr13947,0
tr13948,0
tr13949,1
tr13950,0
tr13951,0
tr13952,0
tr13953,0
tr13954,0
tr13955,0
tr13956,0
tr13957,0
tr13958,0
tr13959,0
tr13960,0
tr13961,0
tr13962,0
tr13963,0
tr13964,0
tr13965,0
tr13966,0
tr13967,0
tr13968,0
tr13969,0
tr13970,0
tr13971,0
tr13972,0
tr13973,0
tr13974,0
tr13975,0
tr13976,0
tr13977,0
tr13978,0
tr13979,0
tr13980,0
tr13981,0
tr13982,0
tr13983,0
tr13984,0
tr13985,0
tr13986,0
tr13987,0
tr13988,0
tr13989,0
tr13990,0
tr13991,0
tr13992,0
tr13993,0
tr13994,0
tr13995,0
tr13996,0
tr13997,0
tr13998,0
tr13999,0
tr14000,0
tr14001,0
tr14002,0
tr14003,0
tr14004,0
tr14005,0
tr14006,0
tr14007,0
tr14008,0
tr14009,0
tr14010,0
tr14011,0
tr14012,0
tr14013,0
tr14014,0
tr14015,0
tr14016,0
tr14017,0
tr14018,0
tr14019,0
tr14020,0
tr14021,0
tr14022,0
tr14023,0
tr14024,0
tr14025,0
tr14026,0
tr14027,0
tr14028,0
tr14029,0
tr14030,0
tr14031,0
tr14032,0
tr14033,0
tr14034,0
tr14035,0
tr14036,0
tr14037,0
tr14038,0
tr14039,0
tr14040,0
tr14041,0
tr14042,0
tr14043,0
tr14044,0
tr14045,0
tr14046,0
tr14047,0
tr14048,0
tr14049,0
tr14050,0
tr14051,0
tr14052,0
tr14053,0
tr14054,0
tr14055,0
tr14056,0
tr14057,0
tr14058,0
tr14059,0
tr14060,0
tr14061,0
tr14062,0
tr14063,0
tr14064,0
tr14065,0
tr14066,0
tr14067,0
tr14068,0
tr14069,0
tr14070,0
tr14071,0
tr14072,0
tr14073,0
tr14074,0
tr14075,0
tr14076,0
tr14077,0
tr14078,0
tr14079,0
tr14080,0
tr14081,0
tr14082,0
tr14083,0
tr14084,0
tr14085,0
tr14086,0
tr14087,0
tr14088,0
tr14089,0
tr14090,0
tr14091,0
tr14092,0
tr14093,0
tr14094,0
tr14095,0
tr14096,0
tr14097,0
tr14098,0
tr14099,0
tr14100,0
tr14101,0
tr14102,0
tr14103,0
tr14104,0
tr14105,0
tr14106,0
tr14107,0
tr14108,0
tr14109,0
tr14110,0
tr14111,0
tr14112,0
tr14113,0
tr14114,0
tr14115,0
tr14116,0
tr14117,0
tr14118,0
tr14119,0
tr14120,0
tr14121,0
tr14122,0
tr14123,0
tr14124,0
tr14125,0
tr14126,0
tr14127,0
tr14128,0
tr14129,0
tr14130,0
tr14131,0
tr14132,0
tr14133,0
tr14134,0
tr14135,0
tr14136,0
tr14137,0
tr14138,0
tr14139,0
tr14140,0
tr14141,0
tr14142,0
tr14143,0
tr14144,0
tr14145,0
tr14146,0
tr14147,0
tr14148,0
tr14149,0
tr14150,0
tr14151,0
tr14152,0
tr14153,0
tr14154,0
tr14155,0
tr14156,0
tr14157,0
tr14158,0
tr14159,0
tr14160,0
tr14161,0
tr14162,0
tr14163,0
tr14164,0
tr14165,0
tr14166,0
tr14167,0
tr14168,0
tr14169,0
tr14170,0
tr14171,0
tr14172,0
tr14173,0
tr14174,0
tr14175,0
tr14176,0
tr14177,0
tr14178,0
tr14179,0
tr14180,0
tr14181,0
tr14182,0
tr14183,0
tr14184,0
tr14185,0
tr14186,0
tr14187,0
tr14188,0
tr14189,0
tr14190,0
tr14191,0
tr14192,0
tr14193,0
tr14194,0
tr14195,0
tr14196,0
tr14197,0
tr14198,0
tr14199,0
tr14200,0
tr14201,0
tr14202,0
tr14203,0
tr14204,0
tr14205,0
tr14206,0
tr14207,0
tr14208,0
tr14209,0
tr14210,0
tr14211,0
tr14212,0
tr14213,0
tr14214,0
tr14215,0
tr14216,0
tr14217,0
tr14218,0
tr14219,0
tr14220,0
tr14221,0
tr14222,0
tr14223,0
tr14224,0
tr14225,0
tr14226,0
tr14227,0
tr14228,0
tr14229,0
tr14230,0
tr14231,0
tr14232,0
tr14233,0
tr14234,0
tr14235,0
tr14236,0
tr14237,0
tr14238,0
tr14239,0
tr14240,0
tr14241,0
tr14242,0
tr14243,0
tr14244,0
tr14245,0
tr14246,0
tr14247,0
tr14248,0
tr14249,0
tr14250,0
tr14251,0
tr14252,0
tr14253,0
tr14254,0
tr14255,0
tr14256,0
tr14257,0
tr14258,0
tr14259,0
tr14260,0
tr14261,0
tr14262,0
tr14263,0
tr14264,0
tr14265,0
tr14266,0
tr14267,0
tr14268,0
tr14269,0
tr14270,0
tr14271,0
tr14272,0
tr14273,0
tr14274,1
tr14275,0
tr14276,0
tr14277,0
tr14278,0
tr14279,0
tr14280,0
tr14281,0
tr14282,0
tr14283,0
tr14284,0
tr14285,0
tr14286,0
tr14287,0
tr14288,0
tr14289,0
tr14290,0
tr14291,0
tr14292,0
tr14293,0
tr14294,0
tr14295,0
tr14296,0
tr14297,0
tr14298,0
tr14299,0
tr14300,0
tr14301,0
tr14302,1
tr14303,0
tr14304,0
tr14305,0
tr14306,0
tr14307,0
tr14308,0
tr14309,0
tr14310,0
tr14311,0
tr14312,0
tr14313,0
tr14314,0
tr14315,0
tr14316,0
tr14317,0
tr14318,0
tr14319,0
tr14320,0
tr14321,0
tr14322,0
tr14323,0
tr14324,0
tr14325,0
tr14326,0
tr14327,0
tr14328,0
tr14329,0
tr14330,0
tr14331,0
tr14332,0
tr14333,0
tr14334,0
tr14335,0
tr14336,0
tr14337,0
tr14338,0
tr14339,0
tr14340,0
tr14341,0
tr14342,0
tr14343,0
tr14344,0
tr14345,0
tr14346,0
tr14347,0
tr14348,0
tr14349,0
tr14350,0
tr14351,0
tr14352,0
tr14353,0
tr14354,0
tr14355,0
tr14356,0
tr14357,0
tr14358,0
tr14359,0
tr14360,0
tr14361,0
tr14362,0
tr14363,0
tr14364,0
tr14365,0
tr14366,0
tr14367,0
tr14368,0
tr14369,0
tr14370,0
tr14371,0
tr14372,0
tr14373,0
tr14374,0
tr14375,0
tr14376,0
tr14377,0
tr14378,0
tr14379,0
tr14380,0
tr14381,0
tr14382,0
tr14383,0
tr14384,0
tr14385,0
tr14386,0
tr14387,0
tr14388,0
tr14389,0
tr14390,0
tr14391,0
tr14392,0
tr14393,0
tr14394,0
tr14395,0
tr14396,0
tr14397,0
tr14398,0
tr14399,0
tr14400,0
tr14401,0
tr14402,0
tr14403,0
tr14404,0
tr14405,0
tr14406,0
tr14407,0
tr14408,0
tr14409,0
tr14410,0
tr14411,0
tr14412,0
tr14413,0
tr14414,0
tr14415,0
tr14416,0
tr14417,0
tr14418,0
tr14419,0
tr14420,0
tr14421,1
tr14422,0
tr14423,0
tr14424,1
tr14425,0
tr14426,0
tr14427,0
tr14428,1
tr14429,0
tr14430,0
tr14431,1
tr14432,0
tr14433,1
tr14434,0
tr14435,0
tr14436,0
tr14437,0
tr14438,0
tr14439,1
tr14440,0
tr14441,1
tr14442,1
tr14443,1
tr14444,1
tr14445,1
tr14446,1
tr14447,0
tr14448,1
tr14449,0
tr14450,1
tr14451,1
tr14452,1
tr14453,1
tr14454,1
tr14455,1
tr14456,0
tr14457,1
tr14458,1
tr14459,1
tr14460,0
tr14461,1
tr14462,0
tr14463,1
tr14464,0
tr14465,0
tr14466,0
tr14467,1
tr14468,1
tr14469,1
tr14470,1
tr14471,1
tr14472,0
tr14473,1
tr14474,0
tr14475,1
tr14476,0
tr14477,1
tr14478,0
tr14479,0
tr14480,0
tr14481,0
tr14482,0
tr14483,0
tr14484,1
tr14485,1
tr14486,0
tr14487,0
tr14488,1
tr14489,1
tr14490,0
tr14491,0
tr14492,1
tr14493,1
tr14494,1
tr14495,0
tr14496,0
tr14497,0
tr14498,0
tr14499,0
tr14500,0
tr14501,0
tr14502,0
tr14503,0
tr14504,0
tr14505,0
tr14506,0
tr14507,0
tr14508,0
tr14509,0
tr14510,0
tr14511,0
tr14512,0
tr14513,0
tr14514,0
tr14515,0
tr14516,0
tr14517,0
tr14518,0
tr14519,0
tr14520,0
tr14521,0
tr14522,0
tr14523,0
tr14524,0
tr14525,0
tr14526,0
tr14527,0
tr14528,0
tr14529,0
tr14530,0
tr14531,0
tr14532,0
tr14533,0
tr14534,0
tr14535,0
tr14536,0
tr14537,0
tr14538,0
tr14539,0
tr14540,0
tr14541,1
tr14542,0
tr14543,0
tr14544,1
tr14545,0
tr14546,0
tr14547,0
tr14548,0
tr14549,0
tr14550,0
tr14551,0
tr14552,0
tr14553,0
tr14554,0
tr14555,0
tr14556,0
tr14557,0
tr14558,0
tr14559,0
tr14560,0
tr14561,0
tr14562,0
tr14563,0
tr14564,0
tr14565,0
tr14566,0
tr14567,0
tr14568,0
tr14569,0
tr14570,0
tr14571,0
tr14572,0
tr14573,0
tr14574,0
tr14575,0
tr14576,0
tr14577,0
tr14578,0
tr14579,0
tr14580,0
tr14581,0
tr14582,0
tr14583,0
tr14584,0
tr14585,0
tr14586,0
tr14587,0
tr14588,0
tr14589,0
tr14590,0
tr14591,0
tr14592,0
tr14593,0
tr14594,0
tr14595,0
tr14596,0
tr14597,0
tr14598,0
tr14599,0
tr14600,0
tr14601,0
tr14602,0
tr14603,0
tr14604,0
tr14605,0
tr14606,0
tr14607,0
tr14608,0
tr14609,0
tr14610,0
tr14611,0
tr14612,0
tr14613,0
tr14614,0
tr14615,0
tr14616,0
tr14617,0
tr14618,0
tr14619,0
tr14620,0
tr14621,0
tr14622,0
tr14623,0
tr14624,0
tr14625,0
tr14626,0
tr14627,0
tr14628,0
tr14629,0
tr14630,1
tr14631,0
tr14632,0
tr14633,0
tr14634,0
tr14635,0
tr14636,0
tr14637,0
tr14638,0
tr14639,0
tr14640,0
tr14641,0
tr14642,1
tr14643,0
tr14644,0
tr14645,0
tr14646,0
tr14647,0
tr14648,0
tr14649,0
tr14650,0
tr14651,0
tr14652,0
tr14653,0
tr14654,0
tr14655,0
tr14656,0
tr14657,0
tr14658,0
tr14659,0
tr14660,0
tr14661,0
tr14662,0
tr14663,0
tr14664,0
tr14665,0
tr14666,0
tr14667,0
tr14668,0
tr14669,1
tr14670,0
tr14671,0
tr14672,0
tr14673,0
tr14674,0
tr14675,0
tr14676,0
tr14677,0
tr14678,1
tr14679,0
tr14680,0
tr14681,0
tr14682,0
tr14683,0
tr14684,0
tr14685,0
tr14686,0
tr14687,0
tr14688,0
tr14689,0
tr14690,1
tr14691,0
tr14692,0
tr14693,0
tr14694,0
tr14695,0
tr14696,0
tr14697,0
tr14698,0
tr14699,0
tr14700,0
tr14701,0
tr14702,0
tr14703,0
tr14704,0
tr14705,0
tr14706,0
tr14707,0
tr14708,0
tr14709,0
tr14710,0
tr14711,0
tr14712,0
tr14713,0
tr14714,0
tr14715,0
tr14716,0
tr14717,0
tr14718,0
tr14719,0
tr14720,0
tr14721,0
tr14722,0
tr14723,0
tr14724,0
tr14725,0
tr14726,0
tr14727,0
tr14728,0
tr14729,0
tr14730,0
tr14731,0
tr14732,0
tr14733,0
tr14734,0
tr14735,0
tr14736,0
tr14737,0
tr14738,0
tr14739,0
tr14740,0
tr14741,0
tr14742,0
tr14743,0
tr14744,0
tr14745,0
tr14746,0
tr14747,0
tr14748,1
tr14749,0
tr14750,0
tr14751,0
tr14752,0
tr14753,0
tr14754,0
tr14755,0
tr14756,0
tr14757,0
tr14758,0
tr14759,0
tr14760,0
tr14761,0
tr14762,1
tr14763,0
tr14764,0
tr14765,0
tr14766,0
tr14767,0
tr14768,0
tr14769,0
tr14770,0
tr14771,0
tr14772,0
tr14773,0
tr14774,0
tr14775,0
tr14776,0
tr14777,0
tr14778,0
tr14779,0
tr14780,0
tr14781,0
tr14782,0
tr14783,0
tr14784,0
tr14785,0
tr14786,0
tr14787,0
tr14788,0
tr14789,0
tr14790,0
tr14791,0
tr14792,0
tr14793,0
tr14794,0
tr14795,0
tr14796,0
tr14797,1
tr14798,0
tr14799,0
tr14800,0
tr14801,0
tr14802,0
tr14803,0
tr14804,0
tr14805,0
tr14806,0
tr14807,0
tr14808,1
tr14809,0
tr14810,0
tr14811,0
tr14812,0
tr14813,0
tr14814,0
tr14815,0
tr14816,0
tr14817,0
tr14818,0
tr14819,0
tr14820,0
tr14821,0
tr14822,0
tr14823,0
tr14824,0
tr14825,0
tr14826,0
tr14827,0
tr14828,0
tr14829,0
tr14830,0
tr14831,0
tr14832,0
tr14833,0
tr14834,0
tr14835,0
tr14836,0
tr14837,0
tr14838,0
tr14839,0
tr14840,0
tr14841,0
tr14842,0
tr14843,0
tr14844,0
tr14845,0
tr14846,0
tr14847,0
tr14848,0
tr14849,0
tr14850,0
tr14851,0
tr14852,0
tr14853,0
tr14854,0
tr14855,0
tr14856,0
tr14857,0
tr14858,0
tr14859,0
tr14860,0
tr14861,0
tr14862,0
tr14863,0
tr14864,0
tr14865,0
tr14866,0
tr14867,0
tr14868,0
tr14869,0
tr14870,1
tr14871,0
tr14872,0
tr14873,0
tr14874,0
tr14875,0
tr14876,0
tr14877,0
tr14878,0
tr14879,0
tr14880,0
tr14881,1
tr14882,0
tr14883,0
tr14884,0
tr14885,0
tr14886,0
tr14887,0
tr14888,0
tr14889,0
tr14890,0
tr14891,0
tr14892,0
tr14893,0
tr14894,0
tr14895,0
tr14896,0
tr14897,0
tr14898,0
tr14899,0
tr14900,1
tr14901,0
tr14902,0
tr14903,0
tr14904,0
tr14905,0
tr14906,0
tr14907,0
tr14908,0
tr14909,0
tr14910,0
tr14911,0
tr14912,0
tr14913,0
tr14914,0
tr14915,0
tr14916,0
tr14917,0
tr14918,0
tr14919,0
tr14920,0
tr14921,0
tr14922,1
tr14923,1
tr14924,0
tr14925,0
tr14926,0
tr14927,0
tr14928,0
tr14929,0
tr14930,0
tr14931,0
tr14932,0
tr14933,0
tr14934,0
tr14935,0
tr14936,0
tr14937,0
tr14938,0
tr14939,0
tr14940,0
tr14941,0
tr14942,0
tr14943,0
tr14944,0
tr14945,0
tr14946,0
tr14947,0
tr14948,0
tr14949,0
tr14950,0
tr14951,0
tr14952,0
tr14953,1
tr14954,0
tr14955,0
tr14956,0
tr14957,0
tr14958,0
tr14959,0
tr14960,0
tr14961,0
tr14962,0
tr14963,0
tr14964,0
tr14965,0
tr14966,0
tr14967,0
tr14968,0
tr14969,1
tr14970,0
tr14971,0
tr14972,0
tr14973,0
tr14974,0
tr14975,0
tr14976,0
tr14977,0
tr14978,0
tr14979,0
tr14980,0
tr14981,0
tr14982,0
tr14983,0
tr14984,0
tr14985,0
tr14986,0
tr14987,0
tr14988,0
tr14989,0
tr14990,0
tr14991,0
tr14992,0
tr14993,0
tr14994,0
tr14995,0
tr14996,0
tr14997,0
tr14998,0
tr14999,0
tr15000,0
tr15001,0
tr15002,0
tr15003,0
tr15004,0
tr15005,0
tr15006,0
tr15007,0
tr15008,0
tr15009,0
tr15010,0
tr15011,0
tr15012,0
tr15013,1
tr15014,0
tr15015,0
tr15016,0
tr15017,0
tr15018,0
tr15019,0
tr15020,0
tr15021,0
tr15022,0
tr15023,0
tr15024,0
tr15025,0
tr15026,0
tr15027,0
tr15028,0
tr15029,0
tr15030,0
tr15031,0
tr15032,0
tr15033,0
tr15034,0
tr15035,0
tr15036,0
tr15037,0
tr15038,0
tr15039,0
tr15040,0
tr15041,0
tr15042,0
tr15043,0
tr15044,0
tr15045,0
tr15046,0
tr15047,0
tr15048,0
tr15049,0
tr15050,0
tr15051,0
tr15052,0
tr15053,0
tr15054,0
tr15055,0
tr15056,0
tr15057,0
tr15058,0
tr15059,0
tr15060,0
tr15061,0
tr15062,0
tr15063,0
tr15064,0
tr15065,0
tr15066,0
tr15067,0
tr15068,0
tr15069,0
tr15070,0
tr15071,0
tr15072,0
tr15073,0
tr15074,0
tr15075,0
tr15076,0
tr15077,0
tr15078,0
tr15079,0
tr15080,0
tr15081,0
tr15082,0
tr15083,0
tr15084,0
tr15085,0
tr15086,0
tr15087,0
tr15088,0
tr15089,0
tr15090,0
tr15091,0
tr15092,0
tr15093,0
tr15094,0
tr15095,0
tr15096,0
tr15097,0
tr15098,0
tr15099,0
tr15100,0
tr15101,0
tr15102,0
tr15103,0
tr15104,0
tr15105,0
tr15106,0
tr15107,0
tr15108,0
tr15109,0
tr15110,0
tr15111,0
tr15112,0
tr15113,0
tr15114,0
tr15115,0
tr15116,0
tr15117,0
tr15118,0
tr15119,0
tr15120,0
tr15121,0
tr15122,0
tr15123,1
tr15124,0
tr15125,0
tr15126,0
tr15127,0
tr15128,0
tr15129,0
tr15130,0
tr15131,0
tr15132,0
tr15133,0
tr15134,0
tr15135,0
tr15136,0
tr15137,0
tr15138,0
tr15139,0
tr15140,0
tr15141,0
tr15142,0
tr15143,0
tr15144,0
tr15145,0
tr15146,0
tr15147,0
tr15148,0
tr15149,0
tr15150,0
tr15151,0
tr15152,0
tr15153,0
tr15154,0
tr15155,0
tr15156,0
tr15157,0
tr15158,0
tr15159,0
tr15160,0
tr15161,0
tr15162,0
tr15163,0
tr15164,0
tr15165,0
tr15166,0
tr15167,0
tr15168,0
tr15169,0
tr15170,0
tr15171,0
tr15172,0
tr15173,0
tr15174,0
tr15175,0
tr15176,0
tr15177,0
tr15178,0
tr15179,0
tr15180,0
tr15181,0
tr15182,0
tr15183,0
tr15184,0
tr15185,0
tr15186,0
tr15187,0
tr15188,0
tr15189,0
tr15190,0
tr15191,0
tr15192,0
tr15193,0
tr15194,0
tr15195,0
tr15196,0
tr15197,0
tr15198,0
tr15199,0
tr15200,0
tr15201,0
tr15202,0
tr15203,0
tr15204,0
tr15205,0
tr15206,0
tr15207,0
tr15208,0
tr15209,0
tr15210,0
tr15211,0
tr15212,0
tr15213,0
tr15214,0
tr15215,0
tr15216,0
tr15217,0
tr15218,0
tr15219,0
tr15220,0
tr15221,0
tr15222,0
tr15223,0
tr15224,0
tr15225,0
tr15226,1
tr15227,0
tr15228,0
tr15229,0
tr15230,0
tr15231,0
tr15232,0
tr15233,0
tr15234,1
tr15235,0
tr15236,0
tr15237,0
tr15238,0
tr15239,0
tr15240,1
tr15241,0
tr15242,0
tr15243,0
tr15244,0
tr15245,0
tr15246,0
tr15247,0
tr15248,0
tr15249,0
tr15250,0
tr15251,0
tr15252,0
tr15253,0
tr15254,1
tr15255,0
tr15256,0
tr15257,0
tr15258,0
tr15259,0
tr15260,0
tr15261,0
tr15262,0
tr15263,1
tr15264,0
tr15265,0
tr15266,0
tr15267,0
tr15268,0
tr15269,0
tr15270,0
tr15271,0
tr15272,0
tr15273,0
tr15274,0
tr15275,0
tr15276,0
tr15277,0
tr15278,0
tr15279,0
tr15280,0
tr15281,0
tr15282,0
tr15283,0
tr15284,0
tr15285,0
tr15286,0
tr15287,0
tr15288,0
tr15289,0
tr15290,0
tr15291,0
tr15292,0
tr15293,0
tr15294,0
tr15295,0
tr15296,0
tr15297,0
tr15298,0
tr15299,0
tr15300,0
tr15301,0
tr15302,0
tr15303,0
tr15304,0
tr15305,0
tr15306,0
tr15307,0
tr15308,0
tr15309,0
tr15310,0
tr15311,0
tr15312,0
tr15313,1
tr15314,1
tr15315,0
tr15316,0
tr15317,0
tr15318,0
tr15319,0
tr15320,0
tr15321,0
tr15322,0
tr15323,0
tr15324,0
tr15325,0
tr15326,0
tr15327,0
tr15328,0
tr15329,0
tr15330,1
tr15331,0
tr15332,0
tr15333,0
tr15334,0
tr15335,0
tr15336,0
tr15337,0
tr15338,0
tr15339,0
tr15340,0
tr15341,0
tr15342,1
tr15343,0
tr15344,0
tr15345,0
tr15346,0
tr15347,0
tr15348,0
tr15349,0
tr15350,0
tr15351,0
tr15352,1
tr15353,0
tr15354,0
tr15355,0
tr15356,0
tr15357,0
tr15358,0
tr15359,0
tr15360,0
tr15361,0
tr15362,0
tr15363,0
tr15364,0
tr15365,0
tr15366,0
tr15367,0
tr15368,0
tr15369,0
tr15370,0
tr15371,0
tr15372,0
tr15373,0
tr15374,0
tr15375,0
tr15376,0
tr15377,0
tr15378,1
tr15379,0
tr15380,0
tr15381,0
tr15382,0
tr15383,0
tr15384,0
tr15385,0
tr15386,0
tr15387,0
tr15388,0
tr15389,0
tr15390,0
tr15391,0
tr15392,0
tr15393,0
tr15394,0
tr15395,0
tr15396,1
tr15397,0
tr15398,0
tr15399,0
tr15400,0
tr15401,0
tr15402,0
tr15403,0
tr15404,0
tr15405,0
tr15406,0
tr15407,0
tr15408,0
tr15409,0
tr15410,0
tr15411,0
tr15412,0
tr15413,0
tr15414,1
tr15415,0
tr15416,0
tr15417,0
tr15418,0
tr15419,0
tr15420,0
tr15421,0
tr15422,0
tr15423,0
tr15424,0
tr15425,0
tr15426,0
tr15427,0
tr15428,0
tr15429,0
tr15430,0
tr15431,0
tr15432,0
tr15433,0
tr15434,0
tr15435,0
tr15436,0
tr15437,0
tr15438,0
tr15439,0
tr15440,0
tr15441,0
tr15442,0
tr15443,0
tr15444,0
tr15445,0
tr15446,0
tr15447,0
tr15448,0
tr15449,0
tr15450,0
tr15451,0
tr15452,0
tr15453,0
tr15454,0
tr15455,0
tr15456,0
tr15457,0
tr15458,0
tr15459,0
tr15460,0
tr15461,0
tr15462,0
tr15463,0
tr15464,0
tr15465,0
tr15466,0
tr15467,0
tr15468,0
tr15469,0
tr15470,0
tr15471,0
tr15472,0
tr15473,0
tr15474,0
tr15475,0
tr15476,0
tr15477,0
tr15478,0
tr15479,0
tr15480,0
tr15481,0
tr15482,0
tr15483,0
tr15484,0
tr15485,0
tr15486,0
tr15487,0
tr15488,0
tr15489,0
tr15490,0
tr15491,0
tr15492,0
tr15493,0
tr15494,0
tr15495,0
tr15496,0
tr15497,0
tr15498,0
tr15499,0
tr15500,0
tr15501,0
tr15502,0
tr15503,0
tr15504,0
tr15505,0
tr15506,0
tr15507,0
tr15508,0
tr15509,0
tr15510,0
tr15511,0
tr15512,0
tr15513,0
tr15514,0
tr15515,0
tr15516,0
tr15517,0
tr15518,0
tr15519,0
tr15520,0
tr15521,0
tr15522,0
tr15523,0
tr15524,0
tr15525,1
tr15526,0
tr15527,0
tr15528,0
tr15529,0
tr15530,0
tr15531,0
tr15532,0
tr15533,0
tr15534,0
tr15535,0
tr15536,0
tr15537,0
tr15538,0
tr15539,0
tr15540,0
tr15541,1
tr15542,0
tr15543,0
tr15544,0
tr15545,0
tr15546,0
tr15547,0
tr15548,0
tr15549,0
tr15550,0
tr15551,0
tr15552,0
tr15553,0
tr15554,0
tr15555,0
tr15556,0
tr15557,0
tr15558,0
tr15559,0
tr15560,0
tr15561,0
tr15562,0
tr15563,0
tr15564,0
tr15565,0
tr15566,0
tr15567,0
tr15568,0
tr15569,0
tr15570,0
tr15571,0
tr15572,0
tr15573,0
tr15574,0
tr15575,0
tr15576,0
tr15577,0
tr15578,0
tr15579,0
tr15580,1
tr15581,0
tr15582,0
tr15583,0
tr15584,0
tr15585,0
tr15586,0
tr15587,0
tr15588,0
tr15589,0
tr15590,0
tr15591,0
tr15592,0
tr15593,0
tr15594,0
tr15595,0
tr15596,0
tr15597,0
tr15598,0
